sID,RAND,Stressor,Label,,,,,,,,,,,,,,,,
1403,0.564475119,It stresses me out to grocery shop due to the Coronavirus.,Everyday Decision Making,,,,,,,,,,,,,,,,
5609,0.598385477,not being able to express myself makes me sad.,Emotional Turmoil,,,,,,,,,,,,,,,,
3832,0.772254878,"I kept losing track of how that last one goes, and trying to write it up was a serious pain.",Other,,,,,,,,,,,,,,,,
1842,0.634440168,my daughter turned 5 the first day of kindergarten and i'm afraid she is maturely behind,Family Issues,,,,,,,,,,,,,,,,
4962,0.302807593,I'm all depressed today about school and life in general!,Emotional Turmoil,,,,,,,,,,,,,,,,
2648,0.208196837,"the political situation in america is pretty stressful, i can't wait until november 2020",Other,,,,,,,,,,,,,,,,
3625,0.771575131,I didn't sleep well or long enough and my back is kinda sore.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4952,0.041442288,I started looking at my class schedule for this year and it gave me a stomach ache.,School,,,,,,,,,,,,,,,,
1713,0.301108953,"Mostly just school, and how much work left to do.",School,,,,,,,,,,,,,,,,
6785,0.381044486,my budget is really tight.,Financial Problem,,,,,,,,,,,,,,,,
2187,0.17373731,not feeling well,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
6335,0.031064663,"I hate when couples at our age, fight over the stupidiest reasons.",Social Relationships,,,,,,,,,,,,,,,,
20,0.155832959,a newborn that doesn't sleep for very long at night,Family Issues,,,,,,,,,,,,,,,,
1899,0.671642444,my grades and a course that i really cant handle right now.,School,,,,,,,,,,,,,,,,
6822,0.955206584,My mom didn't get either of the jobs she interviewed for and is pretty bummed.,Family Issues,,,,,,,,,,,,,,,,
215,0.950316736,Dealing with Ali is stressing me out.,Social Relationships,,,,,,,,,,,,,,,,
3856,0.092834933,i'm so frustrated w/ the people in my life.,Social Relationships,,,,,,,,,,,,,,,,
5474,0.835077707,Sometimes my dad makes me feel so bad about things.,Family Issues,,,,,,,,,,,,,,,,
1051,0.003371878,i having a major problem at work with a co-worker who bully me often.,Work,,,,,,,,,,,,,,,,
2966,0.214773147,when my friend freaks out on me for no good reason,Social Relationships,,,,,,,,,,,,,,,,
492,0.962096772,"homework, what are they doing at school if they are doing so much here.",School,,,,,,,,,,,,,,,,
4556,0.260885558,"i think im gonna clean my room today too, it needs to be done badly.",Other,,,,,,,,,,,,,,,,
6112,0.57049527,I'm so tired of the stress of keeping after a landlord with no ethics.,Social Relationships,,,,,,,,,,,,,,,,
4514,0.809535463,it's also everyday that I realize change takes time.,Other,,,,,,,,,,,,,,,,
3388,0.595547906,Then I was thinking about how worried I am about not finishing the MS Walk due to pain.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
3929,0.137788495,"i can't take the way i feel everyday... about school, about mom and dad, about hurting myself, about letting go.",Family Issues,,,,,,,,,,,,,,,,
5709,0.498524485,I really need to straitghten alot of things out.,Other,,,,,,,,,,,,,,,,
5619,0.415156481,Emotional confusion and mental chaos.,Emotional Turmoil,,,,,,,,,,,,,,,,
4191,0.961093327,"Lately I feel like I'm running out of time, and it's really starting to bother me.",Other,,,,,,,,,,,,,,,,
6429,0.918516086,I'm very disappointed in tonight's dinner.,Other,,,,,,,,,,,,,,,,
3933,0.229683455,I feel a bit bad as i ahve been putting off catching up with her for a while.,Social Relationships,,,,,,,,,,,,,,,,
6763,0.530352323,That plus some other things about my future and money were making me very stressed out.,Financial Problem,,,,,,,,,,,,,,,,
3983,0.516918304,"I just feel generally melacholy about my life, and i don't know exactly how to face up to the day.",Everyday Decision Making,,,,,,,,,,,,,,,,
2174,0.618358854,not being able to say no when i need to.,Emotional Turmoil,,,,,,,,,,,,,,,,
3086,0.551006817,work stresses me out because i am in review for a promotion.,Work,,,,,,,,,,,,,,,,
988,0.566879993,i have just had alot on my mind with work and finances,Work,,,,,,,,,,,,,,,,
3756,0.622411309,I've had to work more hours,Work,,,,,,,,,,,,,,,,
3336,0.020811329,the past couple weeks have been ultra busy and stressfull.,Work,,,,,,,,,,,,,,,,
3192,0.394388621,I do my best to eat leftovers before things spoil but my appetite flucuates so much now that I may not be able to.,Other,,,,,,,,,,,,,,,,
6790,0.900096623,My dad says shes upset about the relationship my aunt and I have.,Family Issues,,,,,,,,,,,,,,,,
4308,0.103982785,That situation with work has gotten more complicated. I now have to go back in for a 're-interview'.,Work,,,,,,,,,,,,,,,,
2126,0.147491941,My wife has been hiding something from me and I don't know what it is.,Social Relationships,,,,,,,,,,,,,,,,
5735,0.533415365,i always ended up becoming very attatched to things and experienced terrible anxiety about getting rid of anything.,Emotional Turmoil,,,,,,,,,,,,,,,,
3853,0.654062413,"I have been frustrated lately, the idea doesn't come as easy.",Other,,,,,,,,,,,,,,,,
5704,0.596457591,"Please note that I am suffering greatly at this point, this was all hontou ni traumatic.",Emotional Turmoil,,,,,,,,,,,,,,,,
818,0.569528148,i have a crazy employee who is not reliable and is uncooperative.,Work,,,,,,,,,,,,,,,,
1292,0.567782607,I'm really worried about how the corona virus will impact my life longterm.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2733,0.266027376,theres too many people and home and not enough space,Family Issues,,,,,,,,,,,,,,,,
1309,0.324736598,i'm stressed about all the work that keeps pilling up with no time to finish ~!,Work,,,,,,,,,,,,,,,,
2657,0.192195222,The recent outbreak of COVID-19 has put a lot of stress on me. I'm not sure what to do.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5592,0.514401198,Recently I've been realizing that I miss a lot of people more than I thought I would.,Social Relationships,,,,,,,,,,,,,,,,
206,0.210324204,crap life seems to suck!,Emotional Turmoil,,,,,,,,,,,,,,,,
6115,0.256130241,I didn't go shopping because I don't have a lot of money.,Financial Problem,,,,,,,,,,,,,,,,
758,0.698884342,i feel like i cant balance between all of my reponsibilities,Everyday Decision Making,,,,,,,,,,,,,,,,
57,0.725935172,An exam at school that everyone is saying you can't pass.,School,,,,,,,,,,,,,,,,
2723,0.905719335,there is not enough coverage at work and i have been doing the work of 2,Work,,,,,,,,,,,,,,,,
6418,0.131563893,"I think I might order pizza, I can't face cooking pasta again today.",Other,,,,,,,,,,,,,,,,
257,0.388480179,essays are piling up and i'm drowning in them.,School,,,,,,,,,,,,,,,,
3469,0.744423769,"I feel your pain Keita, I'm also experiencing much stress and may be experiencing IBS as well as ADD so yes, I feel your pain.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2047,0.781887931,my relationship is not going th way i wished it was,Social Relationships,,,,,,,,,,,,,,,,
6017,0.081201615,I'm struggling to make rent as I lost my job and kinda have nowhere to go.,Financial Problem,,,,,,,,,,,,,,,,
1929,0.381629979,my husband owes paypal $250 dollars today and  don't know how he is going to pay it!,Financial Problem,,,,,,,,,,,,,,,,
1590,0.02875881,just the usual money woes.,Financial Problem,,,,,,,,,,,,,,,,
2676,0.940615296,The spread of covid-19 is crazy,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
546,0.985952563,i am having money issues,Financial Problem,,,,,,,,,,,,,,,,
2919,0.765377593,well i just found out my soon to be exhusband just had another baby,Family Issues,,,,,,,,,,,,,,,,
2467,0.314299831,Taking it day by day but starting to feel like a prisoner.,Emotional Turmoil,,,,,,,,,,,,,,,,
6114,0.297693062,This stupid money situation is coming down on me pretty hard right now.,Financial Problem,,,,,,,,,,,,,,,,
3446,0.123083068,so my sickness has proceedingly gotten worse.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2595,0.916894371,The fact that I have online classes and not in class lectures,School,,,,,,,,,,,,,,,,
5544,0.342915535,i dread going out of the way to socialize with pple i just don't feel comfortable around.,Social Relationships,,,,,,,,,,,,,,,,
4623,0.667330173,"Well, that's all for me. I need to try not to explode from eating too much this week!",Other,,,,,,,,,,,,,,,,
1230,0.242508398,i'm due in court in two weeks over a custody dispute.,Family Issues,,,,,,,,,,,,,,,,
4507,0.148484026,"It's emotionally stressful being sick for this long, not to mention that being stuck at home every day by yourself gets old real fast.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
646,0.152751619,I am super bugged by being trapped in the house during quarentine!,Other,,,,,,,,,,,,,,,,
1538,0.460422463,i've had to start looking for a new job,Work,,,,,,,,,,,,,,,,
5131,0.623489654,It's so hard with school and stuff.,School,,,,,,,,,,,,,,,,
5329,0.255570957,"I felt so sick today and my mom wouldn't come pick me up, goddamn, suck my ass.",Family Issues,,,,,,,,,,,,,,,,
5730,0.671608033,I have just been under alot of stress lately.,Emotional Turmoil,,,,,,,,,,,,,,,,
6812,0.144305537,"Ne, so I am kinda sad and tired because my family doesn't want me around anymore.",Family Issues,,,,,,,,,,,,,,,,
719,0.160676584,i cooked a turkey upside down. the meat was moist but now my family's teasing me.,Family Issues,,,,,,,,,,,,,,,,
3267,0.591397652,"i'm still having this unexplained pain, so Dr is going to do more test.","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
1123,0.553751946,i overdrew my bank account by 200 dollars,Financial Problem,,,,,,,,,,,,,,,,
2060,0.98435561,my roommate has been being more distant towards me and i'm not sure if he's mad at me.,Social Relationships,,,,,,,,,,,,,,,,
4497,0.312698865,"Well, this is my stress currently thats goin through my mind every second of everyday sooo far.",Emotional Turmoil,,,,,,,,,,,,,,,,
1205,0.585394468,i'am really weak.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2400,0.987039799,screaming children at work.,Social Relationships,,,,,,,,,,,,,,,,
6825,0.663148136,"her parents, god, especially her mom pisses me off. not believing her, not caring enough for her. what a horrible mom, in my eyes.",Family Issues,,,,,,,,,,,,,,,,
3052,0.601533618,work is busy and i'm not getting it done on time,Work,,,,,,,,,,,,,,,,
6162,0.04951684,"sadly, i will not be there for him, and its sad because oout of all his friends.",Social Relationships,,,,,,,,,,,,,,,,
851,0.963084223,i have an employee who calls in sick all the time and isn't doing her job.,Work,,,,,,,,,,,,,,,,
2502,0.494871413,The corona virus and quarantine,Other,,,,,,,,,,,,,,,,
5930,0.675182395,I'm falling apart physically and emotionally.,Emotional Turmoil,,,,,,,,,,,,,,,,
6651,0.670094251,i cannot love anther man.,Social Relationships,,,,,,,,,,,,,,,,
2394,0.761115248,school sux. no time to do anything. stuck on bus.,School,,,,,,,,,,,,,,,,
4743,0.927230663,a lot of stuff has been bothering me lately. one would be my work situation.,Work,,,,,,,,,,,,,,,,
6055,0.975585039,I just feel really bad that i can't make enough money where he wouldn't need to do this.,Financial Problem,,,,,,,,,,,,,,,,
435,0.565205515,"Hey, I am in the middle of final exams. Just found out if I fail this exam, I fail all.",School,,,,,,,,,,,,,,,,
2205,0.138216383,not hearing from ace,Social Relationships,,,,,,,,,,,,,,,,
2862,0.877687892,trying to keep up with my research schedule.,School,,,,,,,,,,,,,,,,
774,0.576690739,i found nothing at the beach today,Other,,,,,,,,,,,,,,,,
1325,0.128119219,i'm stressed out about money. i can barely pay the bills and keep food in the house.,Financial Problem,,,,,,,,,,,,,,,,
3589,0.520374009,"scary! got a headache, possibly from sleep deprivation. and","Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
3847,0.533897369,Ahh I've been feeling really down lately because I have all this shit going on.,Other,,,,,,,,,,,,,,,,
346,0.037633206,getting to graduation with the best GPA possible,School,,,,,,,,,,,,,,,,
1818,0.253166508,My cousin thinks she might have covid-19,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
178,0.683836359,Coronavirus and my job situation.,Work,,,,,,,,,,,,,,,,
2715,0.729900529,there are a few situations that are stressing me out.,Other,,,,,,,,,,,,,,,,
5190,0.935863093,i feel like i don't really know what's going on in my friends lives anymore and that makes me sad.,Social Relationships,,,,,,,,,,,,,,,,
4891,0.955856081,I have to finish my final essay this weekend.,School,,,,,,,,,,,,,,,,
5934,0.889181484,"u have no idea Anyways some of my friends lives are all in a wreck right now and it makes me feel so, so, so bad for them.",Social Relationships,,,,,,,,,,,,,,,,
5685,0.669246768,"I'm frustrated with the world, and I dont even know where to begin fixing it.",Emotional Turmoil,,,,,,,,,,,,,,,,
4740,0.725752188,"I get the feeling that no matter where I go next year for college, that I'll have to work my way through college.",School,,,,,,,,,,,,,,,,
3679,0.566015866,I am so stressed that I lost my job.,Work,,,,,,,,,,,,,,,,
1884,0.147445767,my foster kitten is dying.,Emotional Turmoil,,,,,,,,,,,,,,,,
899,0.628632952,i have been so stressed about work load.,Work,,,,,,,,,,,,,,,,
2048,0.795216198,my relationship with a long term friend has changed drastically and idk how to fix it,Social Relationships,,,,,,,,,,,,,,,,
5622,0.443938059,"According to the Bush Administration, Iraq War veterans must be watched closely because they're a potential terrorist threat to military bases inside the US.",Other,,,,,,,,,,,,,,,,
5259,0.902193341,My brother and his girlfriend broke up.,Social Relationships,,,,,,,,,,,,,,,,
6034,0.712771498,"I need a job very badly, I am going to run out of money very soon.",Financial Problem,,,,,,,,,,,,,,,,
2983,0.022541955,work always stresses me out; let's talk about it some more.,Work,,,,,,,,,,,,,,,,
1674,0.862247369,me and my friend are not talking to each other,Social Relationships,,,,,,,,,,,,,,,,
1288,0.001871122,I'm really kind of stressed about covid-19.,Emotional Turmoil,,,,,,,,,,,,,,,,
4331,0.296454851,They're startin' to get annoyed with me... and now I gotta tell 'em I can't make next week... shit.,Social Relationships,,,,,,,,,,,,,,,,
4808,0.218548902,"I've got so much work to catch up on at home here, and this week is going to be hectic at the job as well.",Work,,,,,,,,,,,,,,,,
6104,0.738720512,money is tight in these parts.,Financial Problem,,,,,,,,,,,,,,,,
5877,0.005387908,"it is getting on my nerves, i think i am stressing way to much over it but i cant really figure out how to stop.",Emotional Turmoil,,,,,,,,,,,,,,,,
2603,0.112892713,The global pandemic has been stressing me out.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
5100,0.289852999,I feel like I haven't really gotten into the Christmas spirit because of studying for finals.,Other,,,,,,,,,,,,,,,,
1227,0.058849099,i'm dealing with health issues and am not sure of what is going to happen.,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
2198,0.5418902,not having enough money to make ends meet,Financial Problem,,,,,,,,,,,,,,,,
582,0.927366814,I am really stressed out about the pandemic because I have asthma and my man has Copd,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
4713,0.479287019,Hard day at work and kind of tiring.,Work,,,,,,,,,,,,,,,,
1395,0.554775846,it is stressful now a days i am going through the test reading all the time,School,,,,,,,,,,,,,,,,
2249,0.161224817,Oh the whole Corona Virus stuff,"Health, Fatigue, or Physical Pain",,,,,,,,,,,,,,,,
