Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
7978434899431-365,0,14,-1,9,0,8,-1,-1,100,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,0.083333336,0.4921875,0.24609375,0.15625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,This person is average height but appears quite strong with a thick neck and large breasts. They have dark brown skin and pink eyes. They have short orange hair.,This person is wearing a red zip-up jacket. They have grey shorts on that go to the knees. They are also wearing blue shoes that have white.,This person is dressed in very average clothing and appears to be pretty relaxed. I can see them in a casual desk job or maybe shopping on a day off. They seem to be pretty average and don't stand out much.,This person is average height but appears quite strong with a thick neck and large breasts. They have dark brown skin and pink eyes. They have short orange hair. This person is wearing a red zip-up jacket. They have grey shorts on that go to the knees. They are also wearing blue shoes that have white. This person is dressed in very average clothing and appears to be pretty relaxed. I can see them in a casual desk job or maybe shopping on a day off. They seem to be pretty average and don't stand out much.
3892137480188-182,0,6,-1,0,10,3,-1,-1,33.33333206,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.02,0,0,0,0,0,0.25,0.7578125,0.38671875,0.2578125,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,She is a tall white woman. She appears to be  average weight. She has shoulder lengthÂ green hair.,She is wearing a light blue short shirt. She has on work utility pants. She is wearingÂ red shoes.,"He appears to be a utility worker. Based on the pants alone, she could be an electrician. She is looking to her left.","She is a tall white woman. She appears to be  average weight. She has shoulder lengthÂ green hair. She is wearing a light blue short shirt. She has on work utility pants. She is wearingÂ red shoes. He appears to be a utility worker. Based on the pants alone, she could be an electrician. She is looking to her left."
7979885846491-366,0,14,-1,5,9,2,-1,-1,100,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0.37890625,0.15625,0,1,0.273584902,0.273584902,0.273584902,1,He appears to be a tall black man or trans man. He appears to be a bit overweight. He has brown hair.,He is wearing a long sleeve blue shirt. He has on a black skirt over gray pants. he is wearingÂ light blue shoes.,He appears casual overall. He could be a waiter. He is looking straight ahead of him,He appears to be a tall black man or trans man. He appears to be a bit overweight. He has brown hair. He is wearing a long sleeve blue shirt. He has on a black skirt over gray pants. he is wearingÂ light blue shoes. He appears casual overall. He could be a waiter. He is looking straight ahead of him
3893289184724-183,0,6,0,1,0,6,-1,-1,66.66666412,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.88671875,0.53515625,0.41015625,1,0.37890625,0.15625,0,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,The man is skinny. He is of short to average height. He looks frail and confused.,He is dressed like a tourist. He has a vest on with a bucket hat. He has shorts on and hiking boots.,He looks like he works as a tour operator. He might also work in a job where he works outdoors like at a zoo. He might also be a student.,The man is skinny. He is of short to average height. He looks frail and confused. He is dressed like a tourist. He has a vest on with a bucket hat. He has shorts on and hiking boots. He looks like he works as a tour operator. He might also work in a job where he works outdoors like at a zoo. He might also be a student.
7981262466845-367,0,14,-1,0,0,0,-1,-1,66.66666412,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.25,0.7578125,0.38671875,0.2578125,1,0,0.4921875,0,1,0.37890625,0.15625,0,1,0.273584902,0.273584902,0.273584902,1,"This is a young adult female. She is medium height. She has light tan skin, short straight brown hair, and green eyes.",She is wearing a short white T-shirt that is mid drift links. She is wearing light gray knee-high leggings. She is wearing white high top sneakers.,She appears to be healthy. She may be lesbian or bisexual. She looks curious and alert.,"This is a young adult female. She is medium height. She has light tan skin, short straight brown hair, and green eyes. She is wearing a short white T-shirt that is mid drift links. She is wearing light gray knee-high leggings. She is wearing white high top sneakers. She appears to be healthy. She may be lesbian or bisexual. She looks curious and alert."
3896213593245-184,0,6,0,2,7,7,-1,-1,66.66666412,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.25,0.8203125,0.46875,0.33984375,1,0.37890625,0.15625,0,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,She appears to be a short asian woman. She appears a few pounds slightly overweight. She has short black hair.,She is wearing a pink long sleeve shirt. She has on blue shorts. She is wearingÂ gray shoes and a bowler hat.,She appears casual overall. She could be a store worker. She is looking straight ahead of her,She appears to be a short asian woman. She appears a few pounds slightly overweight. She has short black hair. She is wearing a pink long sleeve shirt. She has on blue shorts. She is wearingÂ gray shoes and a bowler hat. She appears casual overall. She could be a store worker. She is looking straight ahead of her
7983610612816-368,0,14,-1,10,9,1,-1,-1,66.66666412,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,0.25,0.88671875,0.53515625,0.41015625,1,0.99609375,0,0,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,This person has a small stature and is quite petite. They have bright green hair and green eyebrows. Their face is stern-looking and they have bright red eyes. Their skin is white.,This person is wearing a navy blue police uniform with a black tie and black belt. There is a badge on the breast that mean uniform. They are also wearing black shoes.,This person appears to be a police officer that is at work. Based on their shoes I would say they work in an office setting maybe as a detective rather than on the street. They have unique colored hair and eyebrows so I would assume they are pretty creative person.,This person has a small stature and is quite petite. They have bright green hair and green eyebrows. Their face is stern-looking and they have bright red eyes. Their skin is white. This person is wearing a navy blue police uniform with a black tie and black belt. There is a badge on the breast that mean uniform. They are also wearing black shoes. This person appears to be a police officer that is at work. Based on their shoes I would say they work in an office setting maybe as a detective rather than on the street. They have unique colored hair and eyebrows so I would assume they are pretty creative person.
3901287611499-185,0,6,-1,2,9,-1,-1,0,33.33333206,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.40234375,0.1796875,0.12890625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0.265625,0,1,0.273584902,0.273584902,0.273584902,1,"This is a tall woman maybe 5'9"", 5' 11"" tall. She has dark brown skin and an orange shoulder-length shag haircut. She has pink eyes.",This woman has on a long-sleeve pink shirt. She has on long black pants. She has on a tactical belt that has a walkie-talkie on it. She has on no shoes.,"This woman is a police officer. She has on a tactical belt with a walkie-talkie, like detectives on the police procedurals. It would make more sense if she had on shoes.","This is a tall woman maybe 5'9"", 5' 11"" tall. She has dark brown skin and an orange shoulder-length shag haircut. She has pink eyes. This woman has on a long-sleeve pink shirt. She has on long black pants. She has on a tactical belt that has a walkie-talkie on it. She has on no shoes. This woman is a police officer. She has on a tactical belt with a walkie-talkie, like detectives on the police procedurals. It would make more sense if she had on shoes."
7987773309459-369,0,14,0,12,9,1,-1,-1,33.33333206,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.125,0.59375,0.99609375,1,0.99609375,0.5,0.0234375,1,0.273584902,0.273584902,0.273584902,1,The skin is of a darker complexion. The eyes are bright blue. The build and height are on the small side.,The clothing appears to be a uniform. It looks like a doctors coat with a stethoscope. There's a bucket hat and gray trousers.,"The profession seems to be that of a doctor. The lab coat gives that impression, but it could be any number of lab professions. It is definitely a work look.","The skin is of a darker complexion. The eyes are bright blue. The build and height are on the small side. The clothing appears to be a uniform. It looks like a doctors coat with a stethoscope. There's a bucket hat and gray trousers. The profession seems to be that of a doctor. The lab coat gives that impression, but it could be any number of lab professions. It is definitely a work look."
3901517879782-186,0,6,-1,3,4,9,-1,-1,66.66666412,0,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.02,0,0,0,0,0,-0.083333336,0.66015625,0.30859375,0.1796875,1,0.62890625,0.33203125,0,1,0.73046875,0.4453125,0,1,0.273584902,0.273584902,0.273584902,1,Very tall female. Athletic build to them. Long legs and light colored long hair.,Light colored sneakers. Black short shorts. Maroon overcoat with dark shirt under it.,Very tough demeanor. Athletic person who is serious. Good and strong posture.,Very tall female. Athletic build to them. Long legs and light colored long hair. Light colored sneakers. Black short shorts. Maroon overcoat with dark shirt under it. Very tough demeanor. Athletic person who is serious. Good and strong posture.
3906065027475-187,0,6,-1,0,9,12,-1,-1,33.33333206,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.02,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.273584902,0.273584902,0.273584902,1,"This woman has a figure eight shape. She has a very defined waist, and a pronounced chest. She has long purple hair and red eyes.",The clothing is very casual and trendy. She has jeans with a belt and a cropped white tee shirt. She also has blue sneakers.,This look seems like something a student would wear. It is very youthful and fun. Not all all suited for a professional or office environment.,"This woman has a figure eight shape. She has a very defined waist, and a pronounced chest. She has long purple hair and red eyes. The clothing is very casual and trendy. She has jeans with a belt and a cropped white tee shirt. She also has blue sneakers. This look seems like something a student would wear. It is very youthful and fun. Not all all suited for a professional or office environment."
3907867924215-188,0,6,-1,9,0,2,-1,-1,100,0,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.83984375,0.60546875,0.4765625,1,0.99609375,0,0,1,0.5,0,0.96875,1,0.273584902,0.273584902,0.273584902,1,This person looks a little big heavy. They have long purple hair and red eyes. Their skin tone is light and the bust is defined.,"The clothing is very casual, even athletic. They have blue sneakers with long gray shorts. Their top is an athletic red jacket.",This person looks like they are coming to or from the gym. They look too casual and sloppy to be in an office setting. Maybe they are hanging out at home or with friends.,"This person looks a little big heavy. They have long purple hair and red eyes. Their skin tone is light and the bust is defined. The clothing is very casual, even athletic. They have blue sneakers with long gray shorts. Their top is an athletic red jacket. This person looks like they are coming to or from the gym. They look too casual and sloppy to be in an office setting. Maybe they are hanging out at home or with friends."
3910231519482-189,0,6,-1,4,0,1,-1,-1,100,0,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.02,0,0,0,0,0,0.083333336,0.40234375,0.1796875,0.12890625,1,0.62890625,0.33203125,0,1,0.99609375,0.9375,0,1,0.273584902,0.273584902,0.273584902,1,This woman is tall with a medium skin tone. She has bright yellow hair and pink eyes. Her bust is very defined and she's straight through the waist.,The clothing is sloppy. There are little black shoes. There are ill-fitting long gray shorts and a baggy yet cropped dark gray top.,The look is very casual and sloppy. They look ready to be lazy around their own home. They don't look like they can go out in public in that outfit.,This woman is tall with a medium skin tone. She has bright yellow hair and pink eyes. Her bust is very defined and she's straight through the waist. The clothing is sloppy. There are little black shoes. There are ill-fitting long gray shorts and a baggy yet cropped dark gray top. The look is very casual and sloppy. They look ready to be lazy around their own home. They don't look like they can go out in public in that outfit.
3913787425707-190,0,6,-1,4,4,2,-1,-1,100,0,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.25,0.40234375,0.1796875,0.12890625,1,0.125,0.59375,0.99609375,1,0,0.76953125,0,1,0.273584902,0.273584902,0.273584902,1,She is short and stocky. She has dark brown skin. She has bright green hair.,She is wearing a small black top that shows off her belly button. She has small black shorts on. She is wearing white sneakers.,She is very confident in herself. She is not afraid to show some skin. She has her own sense of style.,She is short and stocky. She has dark brown skin. She has bright green hair. She is wearing a small black top that shows off her belly button. She has small black shorts on. She is wearing white sneakers. She is very confident in herself. She is not afraid to show some skin. She has her own sense of style.
3914262370251-191,0,6,-1,9,5,1,-1,-1,66.66666412,0,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.02,0,0,0,0,0,0.25,0.41015625,0.1796875,0.09765625,1,0.37890625,0.15625,0,1,0.7421875,0.7421875,0.7421875,1,0.273584902,0.273584902,0.273584902,1,"She is older, in her 60s at least. Her hair is pale gray and is worn long and straight, with no bangs. Her skin is medium-brown and she is rather short with a trim build.",She is wearing a long-sleeved orange zip-front jacket with slash pockets and white shoulder insets. She wears long straight-legged pants. Her shoes are dark pumps.,"She might be a retiree who enjoys staying active. Or she may work a casual job, such as a grocery clerk. She has a casual look and may live in the suburbs.","She is older, in her 60s at least. Her hair is pale gray and is worn long and straight, with no bangs. Her skin is medium-brown and she is rather short with a trim build. She is wearing a long-sleeved orange zip-front jacket with slash pockets and white shoulder insets. She wears long straight-legged pants. Her shoes are dark pumps. She might be a retiree who enjoys staying active. Or she may work a casual job, such as a grocery clerk. She has a casual look and may live in the suburbs."
