Character-ID,Gender,Hair,Hat,TShirt,Pants,Shoes,Beard,Accessory,Fat,Muscles,Slimness,Thin,BreastSize,Neck_Width,Ear_Size,Ear_Angle,Jaw_Width,Jaw_Shift,Jaw_Offset,Cheek_Size,Chin_Offset,Eye_Width,Eye_Form,Eye_InnerCorner,Eye_Corner,Eye_Rotation,Eye_Offset,Eye_ScaleX,Eye_ScaleY,Eye_Size,Eye_Close,Eye_Height,Brow_Height,Brow_Shape,Brow_Thickness,Brow_Length,Nose_Length,Nose_Size,Nose_Angle,Nose_Offset,Nose_Bridge,Nose_Hump,Mouth_Offset,Mouth_Width,Mouth_Size,Mouth_Open,Mouth_Bulging,LipsCorners_Offset,Face_Form,Chin_Width,Chin_Form,Head_Offset,Height,Smile,Sadness,Surprise,Thoughtful,Angry,HeadSize,SkinColor.r,SkinColor.g,SkinColor.b,SkinColor.a,EyeColor.r,EyeColor.g,EyeColor.b,EyeColor.a,HairColor.r,HairColor.g,HairColor.b,HairColor.a,UnderpantsColor.r,UnderpantsColor.g,UnderpantsColor.b,UnderpantsColor.a,Answer.q1_Description,Answer.q2_Description,Answer.q3_Description,AnswerCombined
29666931485614-203,1,7,-1,9,2,9,2,3,33.33333206,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,Heâ€™s medium built.  Heâ€™s tan complected.  He looks young.,He has a Jean jacket. His shirt is white.  His pants are yellow.,Heâ€™s a tattooer.  He works at a tattoo shop.  Heâ€™s casual.,Heâ€™s medium built.  Heâ€™s tan complected.  He looks young. He has a Jean jacket. His shirt is white.  His pants are yellow. Heâ€™s a tattooer.  He works at a tattoo shop.  Heâ€™s casual.
54842152226815-372,1,14,2,2,7,1,4,9,33.33333206,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.125,0.59375,0.99609375,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,He has an average body.  He has pale skin.  He has blue eyes.,He has a bright yellow hoodie.  He has long blue pants and blue sandals.,he looks like it is his day off.  he looks like he lives in a place with cold weather.  He looks relaxed.,He has an average body.  He has pale skin.  He has blue eyes. He has a bright yellow hoodie.  He has long blue pants and blue sandals. he looks like it is his day off.  he looks like he lives in a place with cold weather.  He looks relaxed.
29676718104881-204,1,7,-1,2,0,1,2,3,33.33333206,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,0.083333336,0.8203125,0.46875,0.33984375,1,0.62890625,0.33203125,0,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,They are white.  They have long legs.  They have a beard.,Theyâ€™re wearing a yellow hoodie. Their pants are gray. They have on sandals.,He works at the gas station. He looks casual.  Heâ€™s in his late twenties.,They are white.  They have long legs.  They have a beard. Theyâ€™re wearing a yellow hoodie. Their pants are gray. They have on sandals. He works at the gas station. He looks casual.  Heâ€™s in his late twenties.
54864009695070-373,1,14,-1,2,5,0,4,10,66.66666412,33.33333206,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.125,0.59375,0.99609375,1,0,0,0,1,0.566037774,0.566037774,0.566037774,1,He looks overweight.  He has pale skin.  He has a very small beard.,He has a yellow hoodie.  He has brown pants.  He has shades and black shoes.,He looks like he lives in cold weather.  He is dressed casual.  He looks like he will soon do something exciting.,He looks overweight.  He has pale skin.  He has a very small beard. He has a yellow hoodie.  He has brown pants.  He has shades and black shoes. He looks like he lives in cold weather.  He is dressed casual.  He looks like he will soon do something exciting.
29761411405615-205,1,7,1,3,4,-1,2,7,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.026666669,0,0,0,0,0,0.083333336,0.59765625,0.27734375,0.15625,1,0.7421875,0.7421875,0.7421875,1,0.73046875,0.4453125,0,1,0.566037774,0.566037774,0.566037774,1,The man is kind of stocky.  He has yellow hair.  His eyes are white.,The man is wearing a grey and white shirt.  The shirt is long sleeved.  His pants are grey.  He is wearing brown shoes.,The man looks stern and serious.  He looks like he is getting ready for a competition.  He might be a gamer.,The man is kind of stocky.  He has yellow hair.  His eyes are white. The man is wearing a grey and white shirt.  The shirt is long sleeved.  His pants are grey.  He is wearing brown shoes. The man looks stern and serious.  He looks like he is getting ready for a competition.  He might be a gamer.
54894897087465-374,1,14,-1,1,0,9,4,11,100,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0,0.4921875,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,This person is of average build and height. They have gray hair and a gray beard. Their skin is darkly toned.,The clothing is very casual. The pants are gray and loose fitting. The shirt is a white tank top.,"This person looks very casual, or athletic. They are either dressed for time at home or time at the gym. They look a bit sloppy and unprofessional.","This person is of average build and height. They have gray hair and a gray beard. Their skin is darkly toned. The clothing is very casual. The pants are gray and loose fitting. The shirt is a white tank top. This person looks very casual, or athletic. They are either dressed for time at home or time at the gym. They look a bit sloppy and unprofessional."
29814161498250-206,1,7,1,2,8,9,2,-1,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.25,0.88671875,0.53515625,0.41015625,1,0.99609375,0,0,1,0,0.76953125,0,1,0.566037774,0.566037774,0.566037774,1,He is a white male. He is average build. He has scary red eyes.,He is wearing a yellow hoodie. He has a cap on. He is wearing green pants. He has grey boots.,This person looks a little shady. It looks like he might be unemployed. He looks as if he is looking for trouble.,He is a white male. He is average build. He has scary red eyes. He is wearing a yellow hoodie. He has a cap on. He is wearing green pants. He has grey boots. This person looks a little shady. It looks like he might be unemployed. He looks as if he is looking for trouble.
54921673513585-375,1,14,1,8,1,6,4,-1,33.33333206,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,0.083333336,0.41015625,0.1796875,0.09765625,1,0.62890625,0.33203125,0,1,0.99609375,0.9375,0,1,0.566037774,0.566037774,0.566037774,1,"It is a man.
He is dark skinned
He looks short.
He is thin.
He has a grey beard.","He is wearing a blue beanie with an orange stripe.
He is wearing a green sweater with orange around the collar.
He is wearing white shorts.
He is wearing orange shoes.","He looks old.
He is shrugging his shoulders.
He looks retired.
He looks sad.","It is a man.
He is dark skinned
He looks short.
He is thin.
He has a grey beard. He is wearing a blue beanie with an orange stripe.
He is wearing a green sweater with orange around the collar.
He is wearing white shorts.
He is wearing orange shoes. He looks old.
He is shrugging his shoulders.
He looks retired.
He looks sad."
29865053937845-207,1,7,-1,8,0,9,2,3,33.33333206,66.66666412,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.80078125,0.2421875,0.99609375,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,This man is short but it appears to be quite strong. He has light white skin and light pink eyes. He has brown hair and brown facial hair.,This man is wearing black and blue headphones. He has a green and orange zip up jacket on. He's wearing straight black pants and black boots.,This man appears to be very average and seems like he is commuting to work. He's wearing a jacket but also seems like he has professional clothes on underneath. I can imagine he works as an accountant or in an office somewhere in the city.,This man is short but it appears to be quite strong. He has light white skin and light pink eyes. He has brown hair and brown facial hair. This man is wearing black and blue headphones. He has a green and orange zip up jacket on. He's wearing straight black pants and black boots. This man appears to be very average and seems like he is commuting to work. He's wearing a jacket but also seems like he has professional clothes on underneath. I can imagine he works as an accountant or in an office somewhere in the city.
54995114919978-376,1,14,-1,-1,0,7,4,3,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.88671875,0.53515625,0.41015625,1,0.125,0.59375,0.99609375,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,This man is tall and skinny with long arms and legs. He has white skin and bright blue eyes. He has brown hair and brown short cropped facial hair.,This man is wearing a black and blue headset. He has long straight black pants and is wearing blue boots with a black sole. He is not wearing a shirt.,This person is definitely spending his time relaxing at home. I can imagine he's gaining because of the headset. He seems pretty serious and focused on whatever he's doing.,This man is tall and skinny with long arms and legs. He has white skin and bright blue eyes. He has brown hair and brown short cropped facial hair. This man is wearing a black and blue headset. He has long straight black pants and is wearing blue boots with a black sole. He is not wearing a shirt. This person is definitely spending his time relaxing at home. I can imagine he's gaining because of the headset. He seems pretty serious and focused on whatever he's doing.
29893550738541-208,1,7,0,-1,7,6,2,4,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,-0.026666669,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.37890625,0.15625,0,1,0.99609375,0.99609375,0.99609375,1,0.566037774,0.566037774,0.566037774,1,He is light skinned and taller than average. He has some muscle mass. He has a slightly small head.,He is wearing classic blue jeans. He has dark red shoes on. He is wearing headphones over a red baseball cap.,His muscle mass gives him the confidence to go shirtless. He is strong and assertive. He is the leader of any group he is in.,He is light skinned and taller than average. He has some muscle mass. He has a slightly small head. He is wearing classic blue jeans. He has dark red shoes on. He is wearing headphones over a red baseball cap. His muscle mass gives him the confidence to go shirtless. He is strong and assertive. He is the leader of any group he is in.
55039831180040-377,1,14,1,4,3,-1,4,-1,100,100,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,-0.083333336,0.8203125,0.46875,0.33984375,1,0,0.4921875,0,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,This person is very short but heavy with broad shoulders and a small head. They have white skin and green eyes. His facial hair is brown and cropped short,This man is wearing a black beanie with a red trim. He's wearing a black suit with long sleeves and a white undershirt. He has a red tie. He is not wearing shoes.,This man is dressed very nicely but is wearing a beanie and not wearing shoes. I can imagine him being at a party and having drank too much he bought his shoes to be more comfortable. He seems younger and like fun.,This person is very short but heavy with broad shoulders and a small head. They have white skin and green eyes. His facial hair is brown and cropped short This man is wearing a black beanie with a red trim. He's wearing a black suit with long sleeves and a white undershirt. He has a red tie. He is not wearing shoes. This man is dressed very nicely but is wearing a beanie and not wearing shoes. I can imagine him being at a party and having drank too much he bought his shoes to be more comfortable. He seems younger and like fun.
29895793028126-209,1,7,-1,7,3,2,2,4,66.66666412,66.66666412,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-0.113333337,0,0,0,0,0,-0.083333336,0.7578125,0.38671875,0.2578125,1,0.99609375,0,0,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,This is a short thin male. He has blond hair. His eyes are red.,He is wearing yellow shoes. He has grey headphones on. His white button up shirt has the sleeves rolled up.,This man looks like he works in a shopping mall. He would try to sell you a new charger for your phone. His girlfriend has a kid on the way that he wasn't expecting.,This is a short thin male. He has blond hair. His eyes are red. He is wearing yellow shoes. He has grey headphones on. His white button up shirt has the sleeves rolled up. This man looks like he works in a shopping mall. He would try to sell you a new charger for your phone. His girlfriend has a kid on the way that he wasn't expecting.
29972467527269-210,1,7,-1,-1,0,5,2,-1,100,100,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,-0.113333337,0,0,0,0,0,0.083333336,0.7578125,0.38671875,0.2578125,1,0.37890625,0.15625,0,1,0.99609375,0,0.99609375,1,0.566037774,0.566037774,0.566037774,1,The man has a serious look.  He is standing straight and tall.  He has purple hair.,The man doesn't have a shirt on.  His pants are grey slacks.  The man is wearing dark colored shoes with laces.,The man looks like he would be a trouble maker.  He has unconventionally colored hair.  He has a well built body.,The man has a serious look.  He is standing straight and tall.  He has purple hair. The man doesn't have a shirt on.  His pants are grey slacks.  The man is wearing dark colored shoes with laces. The man looks like he would be a trouble maker.  He has unconventionally colored hair.  He has a well built body.
55113098538696-378,1,14,-1,3,4,1,4,3,100,33.33333206,0,33.33333206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.59765625,0.27734375,0.15625,1,0.99609375,0,0,1,0.7421875,0.7421875,0.7421875,1,0.566037774,0.566037774,0.566037774,1,The man has grey hair.  His eyes are red.  He is slightly overweight.,The man is wearing a headset.  He has on a grey and white shirt.  His pants are dark.  He is wearing sandals.,The man has a serious look.  He might be listening to music or directing a play.  He might be working security detail.,The man has grey hair.  His eyes are red.  He is slightly overweight. The man is wearing a headset.  He has on a grey and white shirt.  His pants are dark.  He is wearing sandals. The man has a serious look.  He might be listening to music or directing a play.  He might be working security detail.
29977627061490-211,1,7,2,9,2,12,2,-1,33.33333206,33.33333206,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.059999999,0,0,0,0,0,0.083333336,0.83984375,0.60546875,0.4765625,1,0.62890625,0.33203125,0,1,0.37890625,0.15625,0,1,0.566037774,0.566037774,0.566037774,1,This man is very tall. He has a medium build. His eyes are brown with pretty light skin.,The clothing is casual and geared for the outdoors. There is a gray cap that matches a gray jacket. Yellow pants reach down to blue sneakers.,The look is very casual. He looks geared up for a weekend running around or hiking some trails. He looks youthful and could be a student.,This man is very tall. He has a medium build. His eyes are brown with pretty light skin. The clothing is casual and geared for the outdoors. There is a gray cap that matches a gray jacket. Yellow pants reach down to blue sneakers. The look is very casual. He looks geared up for a weekend running around or hiking some trails. He looks youthful and could be a student.
55131890170505-379,1,14,-1,2,1,2,4,4,66.66666412,66.66666412,0,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.33333206,0.059999999,0,0,0,0,0,-0.083333336,0.83984375,0.60546875,0.4765625,1,0.37890625,0.15625,0,1,0.99609375,0.5,0.0234375,1,0.566037774,0.566037774,0.566037774,1,He has an average build.  His legs look geometric.  He has pale skin and a small beard.,He has on a bright yellow hoodie.  He has on grey shorts.  He has yellow shoes.,He looks like he lives in cold weather.  He looks like a delivery boy.  He looks relaxed.,He has an average build.  His legs look geometric.  He has pale skin and a small beard. He has on a bright yellow hoodie.  He has on grey shorts.  He has yellow shoes. He looks like he lives in cold weather.  He looks like a delivery boy.  He looks relaxed.
